customer_id,experiment_group,aov,orders,tenure_months,customer_type,region,discount_pct,converted
C009907,Treatment,2289.38,8,23,Enterprise,West,7.0,1
C009908,Treatment,1307.32,10,30,Consumer,South,8.4,1
C009909,Control,1199.64,1,5,Enterprise,North,7.2,0
C009910,Treatment,4383.38,15,22,Consumer,East,21.0,0
C009911,Control,1281.06,1,6,SMB,North,8.9,0
C009912,Treatment,3762.55,1,8,Enterprise,South,4.1,0
C009913,Treatment,3351.06,6,28,Enterprise,South,7.6,0
C009914,Control,1347.79,1,8,Consumer,North,3.1,0
C009915,Control,1595.71,2,16,Consumer,East,0.0,0
C009916,Control,2102.1,2,11,SMB,South,9.3,0
C009917,Treatment,796.0,6,28,Consumer,South,13.5,1
C009918,Control,1836.35,4,24,Consumer,South,11.2,0
C009919,Control,3000.45,9,22,SMB,South,9.4,0
C009920,Treatment,2015.26,4,9,Consumer,South,12.9,0
C009921,Control,1040.89,8,19,Consumer,North,6.9,1
C009922,Treatment,2097.54,5,25,Consumer,East,0.0,0
C009923,Treatment,1099.66,6,14,Consumer,South,11.2,0
C009924,Control,377.7,4,8,Consumer,West,7.4,0
C009925,Control,1143.02,7,17,Enterprise,West,11.2,0
C009926,Treatment,1082.44,2,17,SMB,South,11.1,0
C009927,Treatment,3839.44,13,41,Consumer,North,9.0,0
C009928,Control,1515.86,6,19,Consumer,West,9.7,0
C009929,Treatment,775.88,4,14,Consumer,South,11.4,0
C009930,Treatment,2105.29,9,16,Consumer,West,7.4,0
C009931,Control,2194.51,3,12,Consumer,South,12.3,1
C009932,Treatment,1827.68,2,10,Consumer,North,19.2,0
C009933,Control,1402.1,8,14,Consumer,West,9.9,1
C009934,Control,1616.41,3,15,Consumer,West,10.6,0
C009935,Treatment,1004.31,3,13,Consumer,North,14.9,0
C009936,Control,2646.75,1,10,Enterprise,East,14.0,0
C009937,Control,2809.37,8,44,SMB,South,8.5,0
C009938,Control,575.68,7,11,Consumer,East,1.2,0
C009939,Treatment,1392.77,10,37,Consumer,West,4.8,0
C009940,Treatment,1605.82,1,14,Consumer,South,10.0,1
C009941,Treatment,988.72,2,10,SMB,North,7.1,0
C009942,Control,1773.65,1,12,SMB,South,5.4,0
C009943,Treatment,1191.48,4,5,SMB,West,10.5,1
C009944,Treatment,1101.17,7,20,SMB,South,5.9,0
C009945,Control,3271.29,6,31,SMB,East,14.9,0
C009946,Control,1782.9,3,22,Consumer,West,5.7,0
C009947,Treatment,1599.53,1,18,SMB,West,9.1,1
C009948,Control,3371.99,19,68,Consumer,North,7.4,0
C009949,Treatment,2765.32,2,9,Consumer,North,7.2,0
C009950,Treatment,1093.28,10,34,Consumer,West,10.3,0
C009951,Control,3002.05,3,23,Consumer,South,0.0,0
C009952,Treatment,2033.51,2,6,Consumer,North,9.0,0
C009953,Treatment,2008.04,1,11,Consumer,North,12.6,0
C009954,Control,4109.24,5,9,Enterprise,West,12.9,0
C009955,Treatment,4323.59,9,27,Consumer,West,11.1,0
C009956,Control,2232.47,8,19,Consumer,South,11.4,1
C009957,Treatment,2217.09,2,15,Consumer,South,11.3,0
C009958,Control,1920.38,4,12,Enterprise,East,15.0,1
C009959,Control,1020.91,1,3,Consumer,North,10.1,0
C009960,Control,2263.81,7,26,Consumer,West,8.3,0
C009961,Control,1663.91,14,53,Consumer,South,5.6,0
C009962,Control,4264.3,8,37,SMB,North,7.9,0
C009963,Control,2168.77,5,18,Enterprise,South,11.7,1
C009964,Treatment,4282.24,6,35,Consumer,North,12.5,0
C009965,Control,2303.29,4,25,Consumer,South,6.8,0
C009966,Control,1721.85,8,45,Consumer,East,6.8,1
C009967,Control,828.26,1,4,Consumer,South,11.3,1
C009968,Treatment,1407.2,8,16,Enterprise,East,14.5,0
C009969,Control,2574.98,9,48,Consumer,South,19.0,0
C009970,Treatment,3657.23,3,7,SMB,South,11.5,1
C009971,Treatment,922.31,8,18,Consumer,South,6.6,1
C009972,Control,2317.44,5,14,Consumer,South,4.8,0
C009973,Treatment,2362.04,11,10,SMB,North,16.4,0
C009974,Control,4378.31,13,46,SMB,West,10.7,0
C009975,Treatment,2103.86,3,10,Consumer,North,7.6,0
C009976,Control,3500.95,1,14,Enterprise,North,6.6,0
C009977,Treatment,1838.89,8,15,Consumer,South,15.8,0
C009978,Treatment,2222.76,3,13,SMB,East,7.8,0
C009979,Control,1287.67,2,13,Consumer,North,14.5,1
C009980,Control,1026.91,1,8,Consumer,North,12.5,0
C009981,Control,1917.67,1,12,SMB,South,7.8,0
C009982,Control,1468.61,10,45,Consumer,South,16.9,0
C009983,Treatment,1327.7,4,18,Consumer,North,9.0,0
C009984,Treatment,2857.19,5,16,SMB,East,7.0,0
C009985,Treatment,1092.33,14,31,Consumer,East,15.4,1
C009986,Treatment,1914.41,4,13,SMB,North,12.7,0
C009987,Treatment,816.97,8,4,Consumer,South,7.1,0
C009988,Treatment,1668.12,6,29,Consumer,South,12.9,0
C009989,Control,2200.42,2,7,Consumer,West,14.0,0
C009990,Control,1367.09,1,12,Consumer,West,12.1,0
C009991,Control,900.41,6,5,Consumer,South,6.7,1
C009992,Control,1221.34,1,9,Consumer,West,10.5,1
C009993,Control,1781.92,6,9,SMB,South,4.3,0
C009994,Control,1353.07,1,20,Consumer,South,7.4,1
C009995,Control,1481.87,1,4,Consumer,West,7.6,1
C009996,Control,1747.17,8,32,SMB,East,12.7,0
C009997,Control,1608.39,3,13,Consumer,South,13.3,0
C009998,Control,1693.2,2,14,Enterprise,East,2.9,0
C009999,Control,1917.52,5,16,Consumer,West,11.0,0
C010000,Control,4609.55,5,5,Enterprise,North,8.8,0
C010001,Treatment,2015.7,2,25,SMB,South,10.7,0
C010002,Treatment,1715.08,8,24,Consumer,South,16.0,0
C010003,Control,1714.38,10,24,Consumer,West,7.2,0
C010004,Control,1389.25,6,7,Consumer,North,7.8,1
C010005,Control,1680.36,3,7,Consumer,North,12.3,0
C010006,Control,2324.25,4,18,Consumer,South,9.4,0
C010007,Control,804.03,6,11,Consumer,North,2.2,0
C010008,Treatment,1568.99,4,14,Consumer,East,16.9,0
C010009,Control,2208.41,8,12,SMB,South,10.3,0
C010010,Control,3345.29,17,43,Consumer,West,13.5,0
C010011,Treatment,2164.1,3,24,SMB,East,7.2,0
C010012,Treatment,1900.18,4,8,Enterprise,South,2.9,1
C010013,Control,2546.12,4,15,Consumer,West,8.7,0
C010014,Control,2277.81,1,7,Consumer,North,10.2,1
C010015,Treatment,2135.14,5,12,Consumer,East,14.5,0
C010016,Control,4091.32,4,13,Enterprise,East,7.1,0
C010017,Treatment,1448.66,6,10,SMB,South,13.6,0
C010018,Treatment,1112.65,8,17,Consumer,North,3.2,0
C010019,Control,3619.14,6,22,Enterprise,South,7.5,0
C010020,Treatment,1562.04,7,13,Consumer,South,10.2,0
C010021,Control,766.75,1,7,Consumer,East,4.2,1
C010022,Control,1427.21,4,14,Consumer,South,16.2,0
C010023,Control,3005.14,8,16,SMB,North,8.1,0
C010024,Treatment,786.7,14,52,Consumer,West,5.8,0
C010025,Control,2829.36,5,22,SMB,North,4.5,0
C010026,Control,619.69,4,4,Consumer,West,3.7,0
C010027,Treatment,1341.45,2,16,Consumer,East,12.4,1
C010028,Control,2551.23,12,31,Enterprise,East,5.6,1
C010029,Treatment,1811.85,9,21,SMB,South,10.7,1
C010030,Treatment,1546.46,5,17,Consumer,West,7.3,0
C010031,Treatment,3556.3,4,9,SMB,West,13.3,0
C010032,Treatment,1276.96,7,21,Consumer,East,10.8,1
C010033,Treatment,1446.1,6,12,Consumer,East,12.3,0
C010034,Control,1638.5,5,23,Consumer,South,20.5,0
C010035,Treatment,3087.31,9,28,Enterprise,North,7.2,0
C010036,Treatment,1502.32,14,34,Consumer,West,9.8,0
C010037,Treatment,1088.09,10,28,Consumer,North,10.0,0
C010038,Treatment,1899.94,4,19,SMB,South,10.9,0
C010039,Treatment,3258.48,2,6,Consumer,South,7.3,0
C010040,Treatment,2020.2,4,8,Consumer,West,12.2,0
C010041,Control,1034.1,9,15,Consumer,East,18.7,0
C010042,Control,5080.88,8,26,Enterprise,East,8.8,0
C010043,Treatment,767.5,1,17,Consumer,North,9.1,0
C010044,Treatment,1842.9,3,21,Consumer,South,4.8,0
C010045,Control,861.48,5,32,Consumer,North,1.8,1
C010046,Control,2862.05,8,22,Consumer,West,4.8,0
C010047,Treatment,1037.18,1,12,Consumer,North,3.3,0
C010048,Control,2748.87,14,47,Consumer,West,3.7,0
C010049,Treatment,2583.93,12,26,Consumer,North,6.2,1
C010050,Treatment,2575.2,10,27,Consumer,West,4.6,1
C010051,Control,1581.05,1,20,Consumer,South,5.2,0
C010052,Control,670.69,7,40,Consumer,West,4.6,0
C010053,Treatment,2030.1,10,47,Consumer,East,4.6,0
C010054,Control,1679.0,5,25,SMB,West,19.5,0
C010055,Treatment,1574.99,6,35,Consumer,East,5.3,0
C010056,Control,1165.08,2,15,Consumer,South,6.5,0
C010057,Control,1068.88,8,33,Consumer,West,10.8,1
C010058,Control,928.04,6,30,Consumer,East,3.2,0
C010059,Treatment,2313.67,2,7,SMB,South,1.7,0
C010060,Treatment,2215.65,9,28,SMB,South,3.9,0
C010061,Treatment,984.92,1,3,Consumer,South,8.3,0
C010062,Control,859.46,1,7,Consumer,West,9.5,1
C010063,Treatment,1241.62,6,31,Consumer,West,11.9,0
C010064,Control,649.51,1,5,Consumer,South,10.9,1
C010065,Treatment,1168.53,1,8,Consumer,East,16.4,0
C010066,Treatment,1507.41,7,29,Consumer,North,9.3,1
C010067,Control,1170.93,4,18,SMB,South,9.2,0
C010068,Treatment,1517.68,8,9,Consumer,West,4.9,0
C010069,Control,1175.7,1,14,Consumer,North,9.0,1
C010070,Control,2060.93,6,22,Consumer,South,5.6,1
C010071,Treatment,2642.38,4,14,Consumer,North,3.6,0
C010072,Treatment,1777.0,14,61,Consumer,North,17.2,0
C010073,Control,3266.3,8,39,Consumer,North,3.3,0
C010074,Treatment,1238.76,6,7,Consumer,North,17.2,0
C010075,Control,2468.72,9,34,Consumer,South,14.2,0
C010076,Treatment,3345.21,2,18,Enterprise,West,8.6,0
C010077,Treatment,836.55,5,1,Consumer,North,2.8,1
C010078,Control,1793.64,10,37,Consumer,West,8.3,0
C010079,Treatment,1840.03,6,30,Consumer,East,4.6,0
C010080,Treatment,1906.11,5,7,Consumer,North,16.3,0
C010081,Treatment,2212.31,3,17,SMB,South,11.9,0
C010082,Control,1854.42,4,12,SMB,North,13.6,0
C010083,Control,906.36,2,17,Consumer,West,7.8,0
C010084,Treatment,1548.32,7,14,Consumer,East,8.7,0
C010085,Treatment,1159.98,9,32,Consumer,South,11.7,0
C010086,Treatment,1486.2,4,14,Consumer,North,7.3,1
C010087,Treatment,3631.83,12,44,Enterprise,North,15.8,0
C010088,Treatment,2839.03,1,21,Consumer,East,6.5,0
C010089,Control,835.63,7,13,SMB,North,15.1,0
C010090,Control,2482.43,3,18,Consumer,South,4.9,0
C010091,Treatment,2366.49,9,13,Consumer,East,6.6,0
C010092,Control,1206.23,3,8,Consumer,East,7.7,0
C010093,Control,3124.4,1,11,Enterprise,North,7.2,0
C010094,Treatment,1462.51,12,20,Consumer,South,5.6,0
C010095,Treatment,1349.01,7,18,SMB,South,0.0,0
C010096,Treatment,2714.39,3,22,Consumer,West,9.6,0
C010097,Control,1666.61,6,17,Consumer,South,5.7,0
C010098,Treatment,1994.87,7,13,Consumer,South,7.0,0
C010099,Control,573.16,1,9,Consumer,North,11.8,1
C010100,Control,1849.34,5,13,SMB,East,5.6,0
C010101,Treatment,890.57,6,22,Consumer,East,8.7,0
C010102,Treatment,2745.18,3,9,Consumer,East,5.6,0
C010103,Treatment,1558.16,1,11,Consumer,East,16.5,0
C010104,Treatment,2645.74,5,20,SMB,West,12.7,0
C010105,Treatment,835.89,1,20,Consumer,West,8.8,0
C010106,Control,2076.65,4,8,Consumer,South,9.2,0
C010107,Control,2953.97,4,23,Enterprise,North,1.3,0
C010108,Treatment,2395.12,6,21,Consumer,West,6.0,0
C010109,Treatment,9035.21,12,53,SMB,East,15.8,0
C010110,Control,3385.65,4,8,SMB,West,6.3,0
C010111,Control,1905.85,9,47,Consumer,South,8.3,0
C010112,Control,2186.7,5,20,Consumer,West,1.4,1
C010113,Control,1724.39,3,4,SMB,North,11.1,0
C010114,Treatment,1482.49,8,14,Enterprise,East,8.4,0
C010115,Control,1836.52,5,14,Consumer,South,4.0,0
C010116,Control,1932.81,10,33,Enterprise,North,2.8,0
C010117,Treatment,1605.65,6,11,Consumer,North,18.1,1
C010118,Treatment,1033.43,3,6,Consumer,North,6.7,0
C010119,Control,1876.12,8,23,SMB,North,5.8,0
C010120,Control,912.11,7,20,Consumer,West,12.2,0
C010121,Control,4462.31,2,27,SMB,West,0.0,0
C010122,Control,1216.73,11,39,Consumer,West,15.8,0
C010123,Control,1598.0,12,37,Consumer,West,6.7,1
C010124,Control,3169.71,15,62,Enterprise,West,7.6,0
C010125,Control,1865.38,8,47,Consumer,West,5.0,0
C010126,Control,1424.69,4,26,SMB,North,8.9,0
C010127,Control,2689.26,3,18,Enterprise,South,5.6,0
C010128,Treatment,2183.49,6,19,SMB,West,8.0,0
C010129,Control,3465.04,10,32,Enterprise,South,4.1,0
C010130,Control,3949.47,1,12,Enterprise,East,9.3,0
C010131,Treatment,2136.89,3,14,Consumer,South,6.9,0
C010132,Control,3824.73,7,26,Consumer,South,9.4,1
C010133,Control,1433.1,3,6,Consumer,South,7.2,0
C010134,Treatment,1688.62,1,11,SMB,East,16.0,0
C010135,Treatment,1365.47,3,9,SMB,South,7.9,1
C010136,Control,1552.07,10,40,Consumer,South,11.8,0
C010137,Treatment,1870.8,3,7,SMB,East,8.3,0
C010138,Treatment,1472.21,5,13,Consumer,South,12.4,0
C010139,Control,3647.58,3,11,SMB,South,6.1,0
C010140,Control,1303.59,5,14,Consumer,East,7.2,0
C010141,Control,1121.04,4,24,Consumer,South,8.9,0
C010142,Treatment,1343.45,6,22,SMB,West,0.0,0
C010143,Control,3645.28,4,20,Consumer,South,10.3,0
C010144,Control,2501.96,7,26,SMB,West,5.4,0
C010145,Treatment,1468.15,6,22,SMB,West,7.0,0
C010146,Treatment,3553.96,1,2,SMB,West,12.7,0
C010147,Control,1803.67,6,26,SMB,West,8.7,0
C010148,Control,1215.82,5,20,Enterprise,East,6.5,0
C010149,Control,1303.24,9,41,Consumer,South,9.9,0
C010150,Treatment,1887.89,1,8,SMB,South,6.0,0
C010151,Control,1414.39,9,18,Consumer,South,8.7,1
C010152,Treatment,2006.14,5,22,Consumer,South,4.6,0
C010153,Control,5987.11,13,48,SMB,North,13.1,0
C010154,Control,1419.5,1,6,SMB,East,3.4,0
C010155,Control,1503.62,6,19,Consumer,North,10.8,0
C010156,Control,1448.0,5,20,SMB,East,0.1,0
C010157,Control,1417.44,1,9,Consumer,North,8.5,0
C010158,Treatment,7590.89,9,14,Enterprise,North,10.6,0
C010159,Control,868.72,8,14,Consumer,South,4.5,0
C010160,Treatment,565.96,5,10,Consumer,West,10.9,0
C010161,Control,1011.25,8,20,Consumer,South,8.9,1
C010162,Treatment,1591.94,7,22,Enterprise,West,7.1,0
C010163,Control,1656.42,4,20,Consumer,North,9.5,0
C010164,Treatment,2314.3,1,5,Consumer,South,14.7,1
C010165,Control,1504.77,1,11,Consumer,North,10.0,1
C010166,Treatment,2991.71,10,52,Consumer,South,3.7,0
C010167,Treatment,1560.82,10,11,Consumer,North,4.7,1
C010168,Treatment,1214.92,1,6,Consumer,North,5.0,1
C010169,Treatment,1544.03,3,14,Consumer,East,6.9,0
C010170,Control,640.71,2,2,Consumer,East,10.7,0
C010171,Treatment,6708.2,17,70,Consumer,South,11.8,1
C010172,Control,1135.78,2,5,Consumer,West,11.0,0
C010173,Treatment,1114.25,2,9,Consumer,East,0.0,0
C010174,Control,1762.97,11,10,Enterprise,South,10.6,0
C010175,Control,1652.4,4,22,Consumer,South,7.1,0
C010176,Treatment,1701.29,10,4,Consumer,South,11.7,0
C010177,Control,2254.14,15,72,Consumer,West,14.0,1
C010178,Treatment,3001.17,5,17,Enterprise,South,2.0,0
C010179,Control,1707.45,4,3,Enterprise,North,8.0,0
C010180,Treatment,2303.26,11,52,Consumer,South,12.4,0
C010181,Treatment,3893.03,2,22,Consumer,South,10.5,0
C010182,Treatment,1333.86,5,14,Consumer,South,13.9,1
C010183,Control,1843.18,1,3,Consumer,East,14.1,0
C010184,Control,1226.58,1,18,Consumer,West,7.7,0
C010185,Control,1506.59,5,13,Consumer,South,5.4,0
C010186,Control,2177.68,1,5,Consumer,South,5.2,0
C010187,Treatment,561.57,8,19,Consumer,North,13.0,1
C010188,Control,2008.79,5,13,Consumer,South,11.9,1
C010189,Control,890.41,6,12,Consumer,East,10.2,0
C010190,Control,1621.28,12,34,Consumer,West,8.8,1
C010191,Treatment,3359.5,12,41,Enterprise,East,11.2,0
C010192,Control,2827.66,10,29,Consumer,North,9.5,0
C010193,Control,1653.73,5,26,Consumer,West,7.1,0
C010194,Control,3025.45,10,28,Enterprise,West,14.4,0
C010195,Control,889.64,5,9,Consumer,North,3.6,0
C010196,Treatment,895.88,6,14,Consumer,West,12.8,1
C010197,Control,1681.92,10,28,Consumer,East,3.8,0
C010198,Treatment,2036.12,10,25,Consumer,West,10.3,0
C010199,Treatment,2390.04,4,8,Consumer,South,14.1,0
C010200,Treatment,2677.12,1,20,SMB,South,12.5,1
C010201,Treatment,1026.75,7,8,Consumer,West,9.4,0
C010202,Treatment,2196.89,2,9,SMB,South,1.0,0
C010203,Control,1292.68,8,29,Consumer,West,4.3,0
C010204,Control,1043.24,8,22,Consumer,North,10.8,1
C010205,Treatment,1286.76,1,21,Consumer,South,7.6,0
C010206,Treatment,780.64,3,15,Consumer,East,6.4,0
C010207,Treatment,1582.5,6,22,SMB,South,0.0,1
C010208,Control,1097.96,14,16,SMB,South,7.4,0
C010209,Control,1757.15,6,11,Consumer,East,9.1,1
C010210,Control,1485.52,4,28,Enterprise,East,6.3,0
C010211,Control,1001.89,6,3,Consumer,South,8.9,0
C010212,Control,2064.23,9,14,Enterprise,South,7.0,0
C010213,Control,2038.93,9,40,Consumer,East,11.9,0
C010214,Treatment,2372.45,4,13,SMB,South,8.1,0
C010215,Treatment,1532.91,5,11,Consumer,West,7.7,0
C010216,Treatment,610.48,4,4,Consumer,East,8.3,0
C010217,Treatment,2285.31,4,12,SMB,South,6.4,0
C010218,Control,1360.69,4,31,Consumer,North,13.3,0
C010219,Control,1264.56,6,46,Consumer,North,6.0,0
C010220,Treatment,2008.15,3,22,SMB,South,12.0,0
C010221,Treatment,1015.15,2,11,Consumer,East,5.1,0
C010222,Treatment,706.79,9,40,Consumer,West,16.2,0
C010223,Treatment,2799.9,11,39,SMB,West,19.7,0
C010224,Treatment,784.58,4,24,Consumer,East,10.8,0
C010225,Treatment,2449.14,1,7,Consumer,East,11.4,0
C010226,Treatment,613.31,5,12,Consumer,East,8.6,0
C010227,Treatment,2233.61,2,14,Consumer,South,9.3,0
C010228,Control,1582.87,1,9,SMB,East,5.3,0
C010229,Control,3582.5,6,25,Consumer,South,4.4,0
C010230,Control,796.22,4,16,Consumer,South,11.0,0
C010231,Treatment,2350.57,1,13,Consumer,West,5.1,0
C010232,Treatment,2448.59,7,16,Consumer,South,11.6,0
C010233,Control,2126.6,6,6,Enterprise,North,12.7,0
C010234,Control,3249.68,3,15,SMB,South,14.5,0
C010235,Treatment,1229.27,16,40,Consumer,West,5.0,0
C010236,Control,1816.35,3,17,Consumer,North,4.0,0
C010237,Treatment,1370.92,4,10,SMB,West,11.8,0
C010238,Control,1259.85,1,11,Consumer,West,12.0,1
C010239,Control,1920.72,1,7,Consumer,South,11.8,0
C010240,Control,1442.03,11,22,Consumer,South,12.3,0
C010241,Control,1107.04,5,12,Consumer,North,4.8,0
C010242,Control,2762.73,10,43,Enterprise,North,8.8,0
C010243,Control,2589.49,10,55,SMB,South,7.8,0
C010244,Control,1132.84,1,1,Consumer,West,12.4,0
C010245,Control,2486.3,10,24,SMB,West,11.3,0
C010246,Treatment,2114.6,5,14,SMB,North,11.3,0
C010247,Control,2074.43,2,13,Consumer,South,10.1,1
C010248,Control,2436.83,5,32,SMB,South,9.4,0
C010249,Control,788.15,9,28,Consumer,South,7.4,0
C010250,Treatment,2115.88,15,52,Consumer,South,9.8,0
C010251,Treatment,3446.37,1,15,Enterprise,West,11.4,0
C010252,Treatment,7120.14,14,61,SMB,South,13.4,0
C010253,Treatment,580.42,5,15,Consumer,North,14.3,0
C010254,Control,1298.66,7,24,Consumer,East,11.5,0
C010255,Treatment,2502.13,3,8,SMB,North,14.5,0
C010256,Control,1468.45,1,9,SMB,West,12.0,0
C010257,Treatment,783.02,4,11,Consumer,West,2.1,1
C010258,Control,1277.28,7,16,Consumer,North,12.7,0
C010259,Control,2093.63,1,8,SMB,South,4.4,1
C010260,Treatment,2861.51,10,39,SMB,West,15.4,0
C010261,Treatment,783.34,9,29,Consumer,South,0.0,0
C010262,Treatment,3676.01,1,11,Enterprise,South,0.0,0
C010263,Control,1604.58,1,5,Consumer,West,16.6,0
C010264,Control,3027.72,12,65,SMB,South,17.5,1
C010265,Control,1400.18,11,45,Consumer,South,14.3,0
C010266,Control,4337.39,1,8,Enterprise,North,15.4,0
C010267,Control,1784.91,1,13,SMB,South,3.3,0
C010268,Control,2105.89,8,24,SMB,West,13.7,1
C010269,Treatment,1683.74,9,20,Consumer,East,5.1,0
C010270,Control,2256.84,3,11,SMB,East,14.1,0
C010271,Treatment,1750.81,1,28,Consumer,North,7.0,0
C010272,Treatment,1700.11,3,26,Consumer,West,8.6,1
C010273,Treatment,2882.74,4,22,Enterprise,South,13.6,0
C010274,Control,1394.55,9,34,SMB,South,8.8,0
C010275,Control,1031.88,1,11,SMB,South,11.3,0
C010276,Control,2325.2,7,23,Consumer,South,5.9,0
C010277,Treatment,1554.3,1,8,Consumer,South,5.7,0
C010278,Control,1707.39,9,22,Consumer,South,7.8,0
C010279,Control,2730.34,3,29,Consumer,South,4.2,0
C010280,Treatment,2236.81,1,2,Enterprise,South,12.0,0
C010281,Treatment,2394.59,6,33,Consumer,East,10.5,0
C010282,Treatment,1751.49,16,69,Consumer,South,3.0,0
C010283,Control,4498.15,10,64,Consumer,West,15.6,0
C010284,Treatment,3574.45,3,6,Consumer,North,15.7,1
C010285,Control,2023.79,1,6,Consumer,North,8.8,1
C010286,Control,4349.53,11,46,SMB,North,6.7,0
C010287,Treatment,1342.11,1,4,Consumer,North,14.7,0
C010288,Treatment,3334.06,13,40,Consumer,South,5.0,0
C010289,Control,1180.59,3,6,Consumer,South,16.2,0
C010290,Control,3076.88,2,6,SMB,North,9.0,0
C010291,Control,1038.32,9,43,Consumer,South,15.1,0
C010292,Treatment,1151.0,5,24,Consumer,South,12.4,1
C010293,Treatment,3834.01,5,9,Enterprise,East,21.1,0
C010294,Control,1425.29,8,33,Consumer,South,12.5,0
C010295,Control,1471.33,5,20,Consumer,West,17.8,0
C010296,Treatment,972.07,7,16,SMB,North,6.9,0
C010297,Treatment,1776.12,9,7,Consumer,South,4.8,0
C010298,Control,1293.89,1,8,SMB,South,8.1,0
C010299,Treatment,1111.21,8,27,Consumer,West,9.6,0
C010300,Treatment,1077.48,1,7,Consumer,North,9.5,0
C010301,Control,1000.09,5,12,Consumer,West,9.1,0
C010302,Treatment,1297.32,8,11,Consumer,East,10.6,0
C010303,Treatment,1938.44,6,45,Consumer,South,12.6,0
C010304,Treatment,932.55,5,13,Consumer,South,3.3,0
C010305,Treatment,2227.56,1,17,Consumer,South,8.4,0
C010306,Treatment,1018.46,1,4,Consumer,North,7.1,0
C010307,Treatment,1487.92,4,14,Consumer,West,10.1,0
C010308,Control,2225.86,5,9,Consumer,West,8.7,0
C010309,Treatment,1082.12,1,16,Consumer,North,15.1,0
C010310,Control,2711.1,1,12,SMB,North,11.2,0
C010311,Control,1757.77,1,6,Enterprise,South,13.9,0
C010312,Control,1832.09,5,13,Consumer,West,7.9,1
C010313,Treatment,819.71,1,2,Consumer,South,13.0,0
C010314,Treatment,1549.79,11,11,Consumer,East,6.7,1
C010315,Treatment,1283.2,14,72,Consumer,North,4.7,0
C010316,Treatment,1272.75,4,24,Consumer,West,15.1,1
C010317,Control,1448.66,1,20,SMB,North,8.8,0
C010318,Treatment,3045.99,5,9,Enterprise,South,8.9,0
C010319,Treatment,1672.02,5,24,Consumer,West,5.5,0
C010320,Control,1370.5,5,8,Consumer,East,4.7,0
C010321,Treatment,2550.62,12,45,Consumer,South,16.3,0
C010322,Treatment,1587.17,14,35,Consumer,West,13.7,0
C010323,Control,3549.62,1,8,SMB,North,5.1,1
C010324,Treatment,935.15,4,12,Consumer,North,5.7,0
C010325,Control,1434.01,6,25,Consumer,North,9.9,0
C010326,Control,2147.04,1,13,SMB,South,7.2,0
C010327,Control,1788.84,7,21,Consumer,East,5.5,0
C010328,Control,3045.32,9,42,SMB,South,5.7,0
C010329,Control,1817.57,11,36,Consumer,South,8.1,0
C010330,Treatment,1497.32,4,12,Consumer,West,2.7,0
C010331,Control,1786.45,6,22,Consumer,South,5.4,1
C010332,Treatment,2011.98,6,2,SMB,North,13.9,1
C010333,Treatment,1576.78,1,9,Consumer,South,4.1,0
C010334,Control,1500.84,9,24,Consumer,West,8.6,0
C010335,Control,1325.25,6,18,Consumer,South,10.2,1
C010336,Treatment,2213.74,9,12,SMB,West,13.6,1
C010337,Treatment,1965.13,3,9,Consumer,West,3.2,0
C010338,Treatment,1002.94,11,13,SMB,West,5.2,0
C010339,Control,5180.76,11,56,Enterprise,West,8.7,0
C010340,Treatment,1504.82,7,20,Consumer,East,13.4,0
C010341,Treatment,2321.71,2,10,Enterprise,West,11.9,0
C010342,Treatment,1838.58,5,7,Consumer,East,16.3,0
C010343,Control,3128.46,2,10,SMB,South,6.1,0
C010344,Treatment,1172.87,11,9,Consumer,North,5.6,0
C010345,Control,2019.23,3,5,Consumer,West,6.0,0
C010346,Treatment,2297.77,4,12,SMB,South,5.9,0
C010347,Treatment,976.96,2,17,Consumer,West,4.9,0
C010348,Treatment,972.94,1,5,Consumer,West,10.9,0
C010349,Control,2678.58,9,35,Consumer,South,1.3,1
C010350,Treatment,1562.23,1,11,Consumer,South,14.4,0
C010351,Control,720.78,6,14,Consumer,North,8.3,0
C010352,Control,4010.98,1,23,SMB,South,10.8,0
C010353,Treatment,2239.53,2,17,Consumer,East,2.8,0
C010354,Treatment,2050.81,3,7,Consumer,South,5.4,0
C010355,Control,2384.84,8,13,Enterprise,South,6.3,1
C010356,Treatment,2129.22,2,4,Consumer,South,6.7,0
C010357,Control,1382.52,9,35,SMB,South,6.5,0
C010358,Treatment,822.31,1,9,Consumer,North,8.9,0
C010359,Treatment,1503.76,4,11,Consumer,South,6.4,0
C010360,Treatment,1768.63,2,11,SMB,West,12.0,0
C010361,Treatment,1871.23,12,27,Consumer,South,12.6,0
C010362,Treatment,517.47,1,6,Consumer,North,16.9,1
C010363,Control,1489.49,5,8,Consumer,South,10.0,0
C010364,Treatment,591.49,3,18,Consumer,East,8.1,0
C010365,Control,1937.64,7,32,Consumer,West,9.5,0
C010366,Control,642.13,4,17,Consumer,South,10.9,0
C010367,Treatment,2850.44,4,22,Consumer,South,5.8,0
C010368,Control,1594.95,2,17,Consumer,East,12.8,0
C010369,Control,1659.18,1,15,Consumer,West,12.2,0
C010370,Treatment,1651.66,14,27,Consumer,East,1.5,0
C010371,Control,1835.25,5,18,Consumer,East,17.5,0
C010372,Control,2990.54,7,45,Consumer,North,10.4,0
C010373,Control,802.05,6,11,Consumer,South,5.0,0
C010374,Control,4027.41,12,41,Enterprise,West,4.7,0
C010375,Treatment,2108.4,3,9,Consumer,North,10.1,0
